step,action,eef_pos,good,target_pos,in_target
0,[ 0.3         0.00358935  0.         -1.        ],[-0.19180515  0.23043289],True,[0.11881305 0.23636018],False
1,[ 0.3         0.00358935  0.         -1.        ],[-0.19011919  0.23081555],True,[0.11881305 0.23636018],False
2,[ 0.3         0.00358935  0.         -1.        ],[-0.18746344  0.23081677],True,[0.11881305 0.23636018],False
3,[ 0.3         0.00358935  0.         -1.        ],[-0.18449438  0.23049884],True,[0.11881305 0.23636018],False
4,[ 0.3         0.00358935  0.         -1.        ],[-0.18132756  0.23003257],True,[0.11881305 0.23636018],False
5,[ 0.3         0.00358935  0.         -1.        ],[-0.17799403  0.22952837],True,[0.11881305 0.23636018],False
6,[ 0.3         0.00358935  0.         -1.        ],[-0.17451424  0.22905269],True,[0.11881305 0.23636018],False
7,[ 0.3         0.00358935  0.         -1.        ],[-0.17092255  0.22862122],True,[0.11881305 0.23636018],False
8,[ 0.3         0.00358935  0.         -1.        ],[-0.16723658  0.22824952],True,[0.11881305 0.23636018],True
9,[ 0.3         0.00358935  0.         -1.        ],[-0.16347052  0.22794551],True,[0.11881305 0.23636018],True
10,[ 0.3         0.00358935  0.         -1.        ],[-0.15963898  0.22770693],True,[0.11881305 0.23636018],True
11,[ 0.3         0.00358935  0.         -1.        ],[-0.15575792  0.22752755],True,[0.11881305 0.23636018],True
12,[ 0.3         0.00358935  0.         -1.        ],[-0.15184294  0.22739877],True,[0.11881305 0.23636018],True
13,[ 0.3         0.00358935  0.         -1.        ],[-0.14790811  0.22731106],True,[0.11881305 0.23636018],True
14,[ 0.3         0.00358935  0.         -1.        ],[-0.14396515  0.227255  ],True,[0.11881305 0.23636018],True
15,[ 0.3         0.00358935  0.         -1.        ],[-0.14002318  0.227222  ],True,[0.11881305 0.23636018],True
16,[ 0.3         0.00358935  0.         -1.        ],[-0.13608873  0.22720471],True,[0.11881305 0.23636018],True
17,[ 0.3         0.00358935  0.         -1.        ],[-0.13216601  0.22719713],True,[0.11881305 0.23636018],True
18,[ 0.3         0.00358935  0.         -1.        ],[-0.12825727  0.22719468],True,[0.11881305 0.23636018],True
19,[ 0.3         0.00358935  0.         -1.        ],[-0.12436319  0.22719401],True,[0.11881305 0.23636018],True
20,[ 0.3         0.00358935  0.         -1.        ],[-0.12048332  0.22719287],True,[0.11881305 0.23636018],True
21,[ 0.3         0.00358935  0.         -1.        ],[-0.11661641  0.2271899 ],True,[0.11881305 0.23636018],True
22,[ 0.3         0.00358935  0.         -1.        ],[-0.11276072  0.22718443],True,[0.11881305 0.23636018],True
23,[ 0.3         0.00358935  0.         -1.        ],[-0.10891431  0.22717626],True,[0.11881305 0.23636018],True
24,[ 0.3         0.00358935  0.         -1.        ],[-0.10507518  0.22716553],True,[0.11881305 0.23636018],True
25,[ 0.3         0.00358935  0.         -1.        ],[-0.10124145  0.2271526 ],True,[0.11881305 0.23636018],True
26,[ 0.3         0.00358935  0.         -1.        ],[-0.09741144  0.22713789],True,[0.11881305 0.23636018],True
27,[ 0.3         0.00358935  0.         -1.        ],[-0.0935837   0.22712184],True,[0.11881305 0.23636018],True
28,[ 0.3         0.00358935  0.         -1.        ],[-0.08975705  0.22710422],True,[0.11881305 0.23636018],True
29,[ 0.3         0.00358935  0.         -1.        ],[-0.08593224  0.22708569],True,[0.11881305 0.23636018],True
30,[ 0.3         0.00358935  0.         -1.        ],[-0.08211153  0.22706867],True,[0.11881305 0.23636018],True
31,[ 0.3         0.00358935  0.         -1.        ],[-0.07829671  0.2270548 ],True,[0.11881305 0.23636018],True
32,[ 0.3         0.00358935  0.         -1.        ],[-0.07448893  0.22704496],True,[0.11881305 0.23636018],True
33,[ 0.3         0.00358935  0.         -1.        ],[-0.07068878  0.22703984],True,[0.11881305 0.23636018],True
34,[ 0.3         0.00358935  0.         -1.        ],[-0.0668956   0.22703915],True,[0.11881305 0.23636018],False
35,[ 0.3         0.00358935  0.         -1.        ],[-0.06310787  0.2270417 ],True,[0.11881305 0.23636018],False
36,[ 0.3         0.00358935  0.         -1.        ],[-0.05932403  0.22704641],True,[0.11881305 0.23636018],False
37,[ 0.3         0.00358935  0.         -1.        ],[-0.05554269  0.22705244],True,[0.11881305 0.23636018],False
38,[ 0.3         0.00358935  0.         -1.        ],[-0.05176269  0.22705925],True,[0.11881305 0.23636018],False
39,[ 0.3         0.00358935  0.         -1.        ],[-0.04798316  0.22706652],True,[0.11881305 0.23636018],False
40,[ 0.3         0.00358935  0.         -1.        ],[-0.04420346  0.22707409],True,[0.11881305 0.23636018],False
41,[ 0.3         0.00358935  0.         -1.        ],[-0.04042317  0.22708193],True,[0.11881305 0.23636018],False
42,[ 0.3         0.00358935  0.         -1.        ],[-0.03664204  0.22709009],True,[0.11881305 0.23636018],False
43,[ 0.3         0.00358935  0.         -1.        ],[-0.03285998  0.22709865],True,[0.11881305 0.23636018],False
44,[ 0.3         0.00358935  0.         -1.        ],[-0.02907699  0.22710771],True,[0.11881305 0.23636018],False
45,[ 0.3         0.00358935  0.         -1.        ],[-0.02529315  0.22711734],True,[0.11881305 0.23636018],False
46,[ 0.3         0.00358935  0.         -1.        ],[-0.02150858  0.22712763],True,[0.11881305 0.23636018],False
47,[ 0.3         0.00358935  0.         -1.        ],[-0.01772345  0.22713864],True,[0.11881305 0.23636018],False
48,[ 0.3         0.00358935  0.         -1.        ],[-0.01393791  0.22715039],True,[0.11881305 0.23636018],False
49,[ 0.3         0.00358935  0.         -1.        ],[-0.01015213  0.22716291],True,[0.11881305 0.23636018],False
50,[ 0.3         0.00358935  0.         -1.        ],[-0.00636626  0.22717618],True,[0.11881305 0.23636018],False
51,[ 0.3         0.00358935  0.         -1.        ],[-0.00258045  0.22719021],True,[0.11881305 0.23636018],False
52,[ 0.3         0.00358935  0.         -1.        ],[0.00120517 0.22720495],True,[0.11881305 0.23636018],False
53,[ 0.3         0.00358935  0.         -1.        ],[0.0049905  0.22722039],True,[0.11881305 0.23636018],False
54,[ 0.3         0.00358935  0.         -1.        ],[0.00877542 0.22723648],True,[0.11881305 0.23636018],False
55,[ 0.3         0.00358935  0.         -1.        ],[0.01255986 0.22725318],True,[0.11881305 0.23636018],False
56,[ 0.3         0.00358935  0.         -1.        ],[0.01634374 0.22727047],True,[0.11881305 0.23636018],False
