step,action,eef_pos,good,target_pos
0,[ 0.3         0.00358935  0.         -1.        ],[-0.19180515  0.23043289],True,[0.11881305 0.23636018]
1,[ 0.3         0.00358935  0.         -1.        ],[-0.19011919  0.23081555],True,[0.11881305 0.23636018]
2,[ 0.3         0.00358935  0.         -1.        ],[-0.18746344  0.23081677],True,[0.11881305 0.23636018]
3,[ 0.3         0.00358935  0.         -1.        ],[-0.18449438  0.23049884],True,[0.11881305 0.23636018]
4,[ 0.3         0.00358935  0.         -1.        ],[-0.18132756  0.23003257],True,[0.11881305 0.23636018]
5,[ 0.3         0.00358935  0.         -1.        ],[-0.17799403  0.22952837],True,[0.11881305 0.23636018]
6,[ 0.3         0.00358935  0.         -1.        ],[-0.17451424  0.22905269],True,[0.11881305 0.23636018]
7,[ 0.3         0.00358935  0.         -1.        ],[-0.17092255  0.22862122],True,[0.11881305 0.23636018]
8,[ 0.3         0.00358935  0.         -1.        ],[-0.16723658  0.22824952],True,[0.11881305 0.23636018]
9,[ 0.3         0.00358935  0.         -1.        ],[-0.16347052  0.22794551],True,[0.11881305 0.23636018]
10,[ 0.3         0.00358935  0.         -1.        ],[-0.15963898  0.22770693],True,[0.11881305 0.23636018]
11,[ 0.3         0.00358935  0.         -1.        ],[-0.15575792  0.22752755],True,[0.11881305 0.23636018]
12,[ 0.3         0.00358935  0.         -1.        ],[-0.15184294  0.22739877],True,[0.11881305 0.23636018]
13,[ 0.3         0.00358935  0.         -1.        ],[-0.14790811  0.22731106],True,[0.11881305 0.23636018]
14,[ 0.3         0.00358935  0.         -1.        ],[-0.14396515  0.227255  ],True,[0.11881305 0.23636018]
15,[ 0.3         0.00358935  0.         -1.        ],[-0.14002318  0.227222  ],True,[0.11881305 0.23636018]
16,[ 0.3         0.00358935  0.         -1.        ],[-0.13608873  0.22720471],True,[0.11881305 0.23636018]
17,[ 0.3         0.00358935  0.         -1.        ],[-0.13216601  0.22719713],True,[0.11881305 0.23636018]
18,[ 0.3         0.00358935  0.         -1.        ],[-0.12825727  0.22719468],True,[0.11881305 0.23636018]
19,[ 0.3         0.00358935  0.         -1.        ],[-0.12436319  0.22719401],True,[0.11881305 0.23636018]
20,[ 0.3         0.00358935  0.         -1.        ],[-0.12048332  0.22719287],True,[0.11881305 0.23636018]
21,[ 0.3         0.00358935  0.         -1.        ],[-0.11661641  0.2271899 ],True,[0.11881305 0.23636018]
22,[ 0.3         0.00358935  0.         -1.        ],[-0.11276072  0.22718443],True,[0.11881305 0.23636018]
23,[ 0.3         0.00358935  0.         -1.        ],[-0.10891431  0.22717626],True,[0.11881305 0.23636018]
24,[ 0.3         0.00358935  0.         -1.        ],[-0.10507518  0.22716553],True,[0.11881305 0.23636018]
25,[ 0.3         0.00358935  0.         -1.        ],[-0.10124145  0.2271526 ],True,[0.11881305 0.23636018]
26,[ 0.3         0.00358935  0.         -1.        ],[-0.09741144  0.22713789],True,[0.11881305 0.23636018]
27,[ 0.3         0.00358935  0.         -1.        ],[-0.0935837   0.22712184],True,[0.11881305 0.23636018]
28,[ 0.3         0.00358935  0.         -1.        ],[-0.08975705  0.22710422],True,[0.11881305 0.23636018]
29,[ 0.3         0.00358935  0.         -1.        ],[-0.08593224  0.22708569],True,[0.11881305 0.23636018]
30,[ 0.3         0.00358935  0.         -1.        ],[-0.08211153  0.22706867],True,[0.11881305 0.23636018]
31,[ 0.3         0.00358935  0.         -1.        ],[-0.07829671  0.2270548 ],True,[0.11881305 0.23636018]
32,[ 0.3         0.00358935  0.         -1.        ],[-0.07448893  0.22704496],True,[0.11881305 0.23636018]
33,[ 0.3         0.00358935  0.         -1.        ],[-0.07068878  0.22703984],True,[0.11881305 0.23636018]
34,[ 0.3         0.00358935  0.         -1.        ],[-0.0668956   0.22703915],True,[0.11881305 0.23636018]
35,[ 0.3         0.00358935  0.         -1.        ],[-0.06310787  0.2270417 ],True,[0.11881305 0.23636018]
36,[ 0.3         0.00358935  0.         -1.        ],[-0.05932403  0.22704641],True,[0.11881305 0.23636018]
37,[ 0.3         0.00358935  0.         -1.        ],[-0.05554269  0.22705244],True,[0.11881305 0.23636018]
38,[ 0.3         0.00358935  0.         -1.        ],[-0.05176269  0.22705925],True,[0.11881305 0.23636018]
39,[ 0.3         0.00358935  0.         -1.        ],[-0.04798316  0.22706652],True,[0.11881305 0.23636018]
40,[ 0.3         0.00358935  0.         -1.        ],[-0.04420346  0.22707409],True,[0.11881305 0.23636018]
41,[ 0.3         0.00358935  0.         -1.        ],[-0.04042317  0.22708193],True,[0.11881305 0.23636018]
42,[ 0.3         0.00358935  0.         -1.        ],[-0.03664204  0.22709009],True,[0.11881305 0.23636018]
43,[ 0.3         0.00358935  0.         -1.        ],[-0.03285998  0.22709865],True,[0.11881305 0.23636018]
44,[ 0.3         0.00358935  0.         -1.        ],[-0.02907699  0.22710771],True,[0.11881305 0.23636018]
45,[ 0.3         0.00358935  0.         -1.        ],[-0.02529315  0.22711734],True,[0.11881305 0.23636018]
46,[ 0.3         0.00358935  0.         -1.        ],[-0.02150858  0.22712763],True,[0.11881305 0.23636018]
47,[ 0.3         0.00358935  0.         -1.        ],[-0.01772345  0.22713864],True,[0.11881305 0.23636018]
48,[ 0.3         0.00358935  0.         -1.        ],[-0.01393791  0.22715039],True,[0.11881305 0.23636018]
49,[ 0.3         0.00358935  0.         -1.        ],[-0.01015213  0.22716291],True,[0.11881305 0.23636018]
50,[ 0.3         0.00358935  0.         -1.        ],[-0.00636626  0.22717618],True,[0.11881305 0.23636018]
51,[ 0.3         0.00358935  0.         -1.        ],[-0.00258045  0.22719021],True,[0.11881305 0.23636018]
52,[ 0.3         0.00358935  0.         -1.        ],[0.00120517 0.22720495],True,[0.11881305 0.23636018]
53,[ 0.3         0.00358935  0.         -1.        ],[0.0049905  0.22722039],True,[0.11881305 0.23636018]
54,[ 0.3         0.00358935  0.         -1.        ],[0.00877542 0.22723648],True,[0.11881305 0.23636018]
55,[ 0.3         0.00358935  0.         -1.        ],[0.01255986 0.22725318],True,[0.11881305 0.23636018]
56,[ 0.3         0.00358935  0.         -1.        ],[0.01634374 0.22727047],True,[0.11881305 0.23636018]
57,[ 0.3         0.00358935  0.         -1.        ],[0.02012698 0.2272883 ],True,[0.11881305 0.23636018]
58,[ 0.3         0.00358935  0.         -1.        ],[0.02390952 0.22730663],True,[0.11881305 0.23636018]
59,[ 0.3         0.00358935  0.         -1.        ],[0.02769131 0.22732543],True,[0.11881305 0.23636018]
60,[ 0.3         0.00358935  0.         -1.        ],[0.0314723  0.22734467],True,[0.11881305 0.23636018]
61,[ 0.3         0.00358935  0.         -1.        ],[0.03525243 0.22736432],True,[0.11881305 0.23636018]
62,[ 0.3         0.00358935  0.         -1.        ],[0.03903166 0.22738434],True,[0.11881305 0.23636018]
63,[ 0.3         0.00358935  0.         -1.        ],[0.04280992 0.2274047 ],True,[0.11881305 0.23636018]
64,[ 0.3         0.00358935  0.         -1.        ],[0.04658716 0.22742538],True,[0.11881305 0.23636018]
65,[ 0.3         0.00358935  0.         -1.        ],[0.05036334 0.22744634],True,[0.11881305 0.23636018]
66,[ 0.3         0.00358935  0.         -1.        ],[0.05413839 0.22746756],True,[0.11881305 0.23636018]
67,[ 0.3         0.00358935  0.         -1.        ],[0.05791226 0.227489  ],True,[0.11881305 0.23636018]
68,[ 0.3         0.00358935  0.         -1.        ],[0.06168488 0.22751063],True,[0.11881305 0.23636018]
69,[ 0.3         0.04647204  0.         -1.        ],[0.06545191 0.22776065],True,[0.11881305 0.23636018]
70,[ 0.3         0.04647204  0.         -1.        ],[0.06920603 0.22817956],True,[0.11881305 0.23636018]
71,[ 0.3         0.04647204  0.         -1.        ],[0.07295085 0.22864406],True,[0.11881305 0.23636018]
72,[ 0.3         0.04647204  0.         -1.        ],[0.07668957 0.22914238],True,[0.11881305 0.23636018]
73,[ 0.3         0.04647204  0.         -1.        ],[0.08042484 0.22966917],True,[0.11881305 0.23636018]
74,[ 0.3         0.04647204  0.         -1.        ],[0.08415879 0.23021884],True,[0.11881305 0.23636018]
75,[ 0.3         0.04647204  0.         -1.        ],[0.08789294 0.2307859 ],True,[0.11881305 0.23636018]
76,[ 0.3         0.04647204  0.         -1.        ],[0.0916282  0.23136542],True,[0.11881305 0.23636018]
77,[ 0.3         0.04647204  0.         -1.        ],[0.09536497 0.23195328],True,[0.11881305 0.23636018]
78,[ 0.3         0.04647204  0.         -1.        ],[0.09910319 0.23254624],True,[0.11881305 0.23636018]
79,[ 0.3         0.04647204  0.         -1.        ],[0.1028425  0.23314184],True,[0.11881305 0.23636018]
80,[ 0.3         0.04647204  0.         -1.        ],[0.10658233 0.23373832],True,[0.11881305 0.23636018]
81,[ 0  0  0 -1],[0.10879844 0.23417432],True,[0.11881305 0.23636018]
82,[ 0  0  0 -1],[0.11003186 0.23462152],True,[0.11881305 0.23636018]
83,[ 0  0  0 -1],[0.11108985 0.2350865 ],True,[0.11881305 0.23636018]
84,[ 0  0  0 -1],[0.11200675 0.23552239],True,[0.11881305 0.23636018]
85,[ 0  0  0 -1],[0.11277425 0.23591186],True,[0.11881305 0.23636018]
86,[ 0  0  0 -1],[0.11338951 0.23624847],True,[0.11881305 0.23636018]
87,[ 0  0  0 -1],[0.1138562 0.23653  ],True,[0.11881305 0.23636018]
88,[ 0  0  0 -1],[0.11418034 0.23675278],True,[0.11881305 0.23636018]
89,[ 0  0  0 -1],[0.11440575 0.2369314 ],True,[0.11881305 0.23636018]
90,[ 0  0  0 -1],[0.11457781 0.23707878],True,[0.11881305 0.23636018]
91,[ 0  0  0 -1],[0.11470731 0.23720147],True,[0.11881305 0.23636018]
92,[ 0  0  0 -1],[0.11479971 0.23730401],True,[0.11881305 0.23636018]
93,[ 0  0  0 -1],[0.11486541 0.2373916 ],True,[0.11881305 0.23636018]
94,[ 0  0  0 -1],[0.11491352 0.23746873],True,[0.11881305 0.23636018]
95,[ 0  0  0 -1],[0.11495146 0.23753915],True,[0.11881305 0.23636018]
96,[ 0  0  0 -1],[0.11498508 0.23760585],True,[0.11881305 0.23636018]
97,[ 0  0  0 -1],[0.11501253 0.2376693 ],True,[0.11881305 0.23636018]
98,[ 0  0  0 -1],[0.1150273  0.23772765],True,[0.11881305 0.23636018]
99,[ 0  0  0 -1],[0.11503493 0.23778188],True,[0.11881305 0.23636018]
100,[ 0  0  0 -1],[0.11503801 0.23783251],True,[0.11881305 0.23636018]
